matchId,date,Dust2,Vertigo,Overpass,Inferno,Nuke,Ancient,Mirage,Anubis,name,teamWin,roundsWins
2357990,2022-08-20,other,other,other,removed,removed,removed,left,not_included,PremuimGods,true,16
2357990,2022-08-20,removed,removed,removed,other,other,other,left,not_included,WahWah,false,7
2357989,2022-08-20,removed,removed,removed,other,other,other,left,not_included,NASR,true,16
2357989,2022-08-20,other,other,other,removed,removed,removed,left,not_included,POGGERZ,false,7
2357991,2022-08-20,removed,removed,other,other,removed,other,left,not_included,Ooredoo Thunders,true,16
2357991,2022-08-20,other,other,removed,removed,other,removed,left,not_included,how bad u are,false,4
2357964,2022-08-20,other,picked,other,other,left,removed,removed,not_included,Tricked,true,46
2357964,2022-08-20,removed,other,picked,removed,left,other,other,not_included,Sashi,false,36
2357653,2022-08-20,other,removed,left,removed,removed,other,other,not_included,Natus Vincere,true,16
2357653,2022-08-20,removed,other,left,other,other,removed,removed,not_included,Complexity,false,3
2358050,2022-08-20,other,picked,other,left,removed,other,removed,not_included,The Union,true,42
2358050,2022-08-20,removed,other,removed,left,other,picked,other,not_included,Meta BR,false,37
2357650,2022-08-20,other,removed,other,removed,other,removed,left,not_included,Natus Vincere,true,16
2357650,2022-08-20,removed,other,removed,other,removed,other,left,not_included,G2,false,14
2357977,2022-08-20,left,other,removed,other,removed,removed,other,not_included,MIRAI,true,16
2357977,2022-08-20,left,removed,other,removed,other,other,removed,not_included,d54,false,12
2357647,2022-08-20,other,left,removed,removed,removed,other,other,not_included,Liquid,true,16
2357647,2022-08-20,removed,left,other,other,other,removed,removed,not_included,Complexity,false,14
2357979,2022-08-20,other,removed,other,left,other,removed,removed,not_included,TheMongolz,true,16
2357979,2022-08-20,removed,other,removed,left,removed,other,other,not_included,maGic,false,6
2357978,2022-08-20,removed,removed,removed,other,other,left,other,not_included,D13,true,16
2357978,2022-08-20,other,other,other,removed,removed,left,removed,not_included,Dobegaem,false,8
2357984,2022-08-20,other,removed,other,left,removed,removed,other,not_included,WDNMD,true,16
2357984,2022-08-20,removed,other,removed,left,other,other,removed,not_included,Invictus,false,11
2357976,2022-08-20,other,other,removed,removed,other,left,removed,not_included,ARAVT,true,16
2357976,2022-08-20,removed,removed,other,other,removed,left,other,not_included,Renewal,false,7
2357985,2022-08-20,other,other,removed,removed,removed,left,other,not_included,CR,true,16
2357985,2022-08-20,removed,removed,other,other,other,left,removed,not_included,YK,false,13
2357986,2022-08-20,removed,removed,other,left,other,other,removed,not_included,Wings Up,true,16
2357986,2022-08-20,other,other,removed,left,removed,removed,other,not_included,Atlantiss,false,7
2357644,2022-08-20,other,other,other,removed,removed,removed,left,not_included,Liquid,true,16
2357644,2022-08-20,removed,removed,removed,other,other,other,left,not_included,G2,false,12
2357983,2022-08-20,other,removed,other,other,removed,left,removed,not_included,TYLOO,true,16
2357983,2022-08-20,removed,other,removed,removed,other,left,other,not_included,SHPL,false,3
2357963,2022-08-20,removed,other,picked,other,left,other,removed,not_included,MASONIC,true,32
2357963,2022-08-20,other,removed,other,picked,left,removed,other,not_included,minion bobs,false,13
2357641,2022-08-20,removed,other,left,other,other,removed,removed,not_included,Complexity,true,16
2357641,2022-08-20,other,removed,left,removed,removed,other,other,not_included,Natus Vincere,false,9
2358049,2022-08-19,other,removed,other,removed,picked,other,left,not_included,WINDINGO,true,13
2358049,2022-08-19,picked,other,removed,other,other,removed,left,not_included,River Plate,false,16
2358048,2022-08-19,picked,other,left,removed,removed,other,other,not_included,Redragon,true,32
2358048,2022-08-19,other,removed,left,other,other,removed,picked,not_included,MIBR Academy,false,23
2357655,2022-08-19,removed,removed,other,removed,other,other,left,not_included,Astralis,true,19
2357655,2022-08-19,other,other,removed,other,removed,removed,left,not_included,Vitality,false,17
2358047,2022-08-19,other,removed,picked,other,left,removed,other,not_included,Isurus,true,38
2358047,2022-08-19,removed,other,other,picked,left,other,removed,not_included,Boca Juniors,false,24
2357652,2022-08-19,other,removed,removed,removed,other,left,other,not_included,Astralis,true,16
2357652,2022-08-19,removed,other,other,other,removed,left,removed,not_included,Ninjas in Pyjamas,false,9
2357649,2022-08-19,removed,other,other,removed,other,removed,left,not_included,Astralis,true,16
2357649,2022-08-19,other,removed,removed,other,removed,other,left,not_included,OG,false,9
2357646,2022-08-19,other,other,removed,left,removed,removed,other,not_included,Vitality,true,16
2357646,2022-08-19,removed,removed,other,left,other,other,removed,not_included,Ninjas in Pyjamas,false,12
2358046,2022-08-19,other,other,other,picked,removed,removed,left,not_included,Los Grandes Academy,true,0
2358046,2022-08-19,removed,picked,removed,other,other,other,left,not_included,homeless,false,0
2357643,2022-08-19,removed,other,left,other,removed,other,removed,not_included,Ninjas in Pyjamas,true,16
2357643,2022-08-19,other,removed,left,removed,other,removed,other,not_included,Astralis,false,10
2357640,2022-08-19,left,other,removed,other,other,removed,removed,not_included,Vitality,true,16
2357640,2022-08-19,left,removed,other,removed,removed,other,other,not_included,OG,false,11
2357974,2022-08-19,removed,other,left,other,other,removed,picked,not_included,timbermen,true,32
2357974,2022-08-19,other,removed,left,picked,removed,other,other,not_included,Infinity,false,15
2357973,2022-08-18,removed,left,other,picked,removed,other,other,not_included,The Union,true,40
2357973,2022-08-18,other,left,removed,other,other,removed,picked,not_included,Capivara Strong,false,30
2357972,2022-08-18,other,other,removed,picked,other,removed,left,not_included,Meta BR,true,32
2357972,2022-08-18,picked,removed,other,other,removed,other,left,not_included,WINDINGO,false,21
2357971,2022-08-18,removed,other,removed,picked,left,other,other,not_included,ex-Holkattes,true,42
2357971,2022-08-18,other,removed,other,other,left,removed,picked,not_included,MIBR Academy,false,41
2357965,2022-08-18,picked,left,removed,other,other,removed,other,not_included,MIBR fe,true,32
2357965,2022-08-18,other,left,other,picked,removed,other,removed,not_included,B4 fe,false,19
2357970,2022-08-18,left,other,other,removed,picked,removed,other,not_included,Daotsu,true,45
2357970,2022-08-18,left,removed,removed,other,other,other,picked,not_included,SWS,false,42
2357827,2022-08-18,removed,removed,other,left,picked,other,other,not_included,Into the Breach,true,42
2357827,2022-08-18,other,other,removed,left,other,removed,picked,not_included,Hotspurs,false,37
2357826,2022-08-18,removed,other,picked,left,other,removed,other,not_included,Tricked,true,45
2357826,2022-08-18,other,removed,other,left,removed,other,picked,not_included,schadE halt,false,33
2357912,2022-08-18,removed,other,other,other,left,picked,removed,not_included,00NATION,true,45
2357912,2022-08-18,other,picked,removed,removed,left,other,other,not_included,Fluxo,false,40
2357911,2022-08-18,left,removed,removed,removed,other,other,other,not_included,paiN,true,16
2357911,2022-08-18,left,other,other,other,removed,removed,removed,not_included,MIBR,false,12
2357969,2022-08-17,picked,other,removed,left,other,removed,other,not_included,Rehl,true,46
2357969,2022-08-17,other,removed,other,left,picked,other,removed,not_included,Isurus,false,41
2357909,2022-08-17,other,picked,removed,removed,other,left,other,not_included,Fluxo,false,52
2357909,2022-08-17,picked,other,other,other,removed,left,removed,not_included,MIBR,true,56
2357910,2022-08-17,other,other,other,removed,picked,left,removed,not_included,paiN,true,32
2357910,2022-08-17,removed,removed,picked,other,other,left,other,not_included,00NATION,false,18
2357927,2022-08-17,other,removed,other,left,other,removed,removed,not_included,Complexity,true,16
2357927,2022-08-17,removed,other,removed,left,removed,other,other,not_included,Gaimin Gladiators,false,9
2357968,2022-08-17,other,left,picked,other,removed,removed,other,not_included,Redragon,true,32
2357968,2022-08-17,removed,left,other,picked,other,other,removed,not_included,homeless,false,17
2357908,2022-08-17,removed,other,other,removed,left,other,removed,not_included,00NATION,true,16
2357908,2022-08-17,other,removed,removed,other,left,removed,other,not_included,Meta BR,false,9
2357967,2022-08-17,left,removed,picked,other,other,other,removed,not_included,Stars Horizon,true,32
2357967,2022-08-17,left,other,other,picked,removed,removed,other,not_included,Los Grandes Academy,false,16
2357962,2022-08-17,picked,other,other,removed,removed,left,other,not_included,OG,true,35
2357962,2022-08-17,other,picked,removed,other,other,left,removed,not_included,Portuguese Family,false,24
2357960,2022-08-17,removed,left,other,other,removed,other,removed,not_included,Sprout,true,16
2357960,2022-08-17,other,left,removed,removed,other,removed,other,not_included,Falcons,false,14
2357961,2022-08-17,removed,removed,removed,other,other,other,left,not_included,MOUZ,true,16
2357961,2022-08-17,other,other,other,removed,removed,removed,left,not_included,Aurora,false,6
2357966,2022-08-17,picked,removed,other,other,removed,other,left,not_included,River Plate,true,42
2357966,2022-08-17,other,other,removed,picked,other,removed,left,not_included,Boca Juniors,false,39
2357956,2022-08-17,,,,,,,,,Falcons,true,16
2357956,2022-08-17,,,,,,,,,Aurora,false,13
2357957,2022-08-17,,,,,,,,,Sprout,true,16
2357957,2022-08-17,,,,,,,,,MOUZ,false,14
2357959,2022-08-17,removed,other,removed,other,other,left,removed,not_included,Portuguese Family,true,16
2357959,2022-08-17,other,removed,other,removed,removed,left,other,not_included,ECSTATIC,false,9
2357958,2022-08-17,,,,,,,,,OG,true,16
2357958,2022-08-17,,,,,,,,,BLUEJAYS,false,9
2357825,2022-08-17,picked,removed,other,other,removed,other,left,not_included,ECLOT,true,36
2357825,2022-08-17,other,other,picked,removed,other,removed,left,not_included,SKADE X,false,41
2357824,2022-08-17,other,other,other,picked,removed,left,removed,not_included,MASONIC,true,47
2357824,2022-08-17,removed,removed,picked,other,other,left,other,not_included,PROSPECTS,false,40
2357780,2022-08-17,left,removed,removed,picked,other,other,other,not_included,ex-Holkattes,true,32
2357780,2022-08-17,left,other,other,other,picked,removed,removed,not_included,Boca Juniors,false,10
2357907,2022-08-17,other,other,removed,removed,other,left,removed,not_included,paiN,true,16
2357907,2022-08-17,removed,removed,other,other,removed,left,other,not_included,ODDIK,false,4
2357926,2022-08-16,other,other,other,removed,left,picked,removed,not_included,Gaimin Gladiators,true,32
2357926,2022-08-16,picked,removed,removed,other,left,other,other,not_included,Brazen,false,16
2357906,2022-08-17,other,other,removed,removed,left,removed,other,not_included,Fluxo,true,16
2357906,2022-08-17,removed,removed,other,other,left,other,removed,not_included,Paquetá,false,5
2357905,2022-08-17,other,left,removed,removed,other,other,removed,not_included,MIBR,true,16
2357905,2022-08-17,removed,left,other,other,removed,removed,other,not_included,The Union,false,8
2357925,2022-08-16,other,left,picked,other,removed,other,removed,not_included,Complexity,true,32
2357925,2022-08-16,removed,left,other,picked,other,removed,other,not_included,Strife,false,10
2357901,2022-08-17,left,other,removed,other,other,other,removed,not_included,paiN,true,16
2357901,2022-08-17,left,removed,other,removed,removed,removed,other,not_included,Isurus,false,5
2357904,2022-08-16,removed,removed,other,other,other,left,removed,not_included,00NATION,true,16
2357904,2022-08-16,other,other,removed,removed,removed,left,other,not_included,Sharks,false,14
2357779,2022-08-16,other,other,other,picked,removed,removed,left,not_included,Capivara Strong,true,37
2357779,2022-08-16,picked,removed,removed,other,other,other,left,not_included,Rehl,false,41
2357899,2022-08-17,removed,removed,other,other,other,removed,left,not_included,Arvum,false,11
2357899,2022-08-17,other,other,removed,removed,removed,other,left,not_included,Paquetá,true,16
2357903,2022-08-17,removed,other,removed,other,removed,other,left,not_included,Meta BR,true,16
2357903,2022-08-17,other,removed,other,removed,other,removed,left,not_included,ARCTIC,false,8
2357902,2022-08-17,removed,removed,other,left,other,other,removed,not_included,ODDIK,true,16
2357902,2022-08-17,other,other,removed,left,removed,removed,other,not_included,Los Grandes,false,10
2357897,2022-08-16,left,other,other,other,removed,removed,removed,not_included,MIBR,true,16
2357897,2022-08-16,left,removed,removed,removed,other,other,other,not_included,B4,false,8
2357898,2022-08-16,other,other,removed,left,removed,other,removed,not_included,The Union,true,16
2357898,2022-08-16,removed,removed,other,left,other,removed,other,not_included,Leviatan SSJ,false,8
2357900,2022-08-16,removed,other,removed,other,other,removed,left,not_included,Fluxo,true,16
2357900,2022-08-16,other,removed,other,removed,removed,other,left,not_included,Furious,false,9
2357922,2022-08-16,removed,removed,left,other,other,removed,other,not_included,Strife,true,16
2357922,2022-08-16,other,other,left,removed,removed,other,removed,not_included,Detonate,false,11
2357923,2022-08-16,other,removed,left,other,removed,removed,other,not_included,Brazen,true,16
2357923,2022-08-16,removed,other,left,removed,other,other,removed,not_included,Kari,false,13
